label,x,y
0.0,0.4524089224472085,0.6031641452622617
0.0,3.361037464062014,0.8199288589281372
0.0,-0.25119691532983845,0.3830481663387166
0.0,1.7255897703029155,0.9017551798897361
0.0,-2.8918241650195196,-0.043367068656531615
0.0,2.815157945544544,0.9751175223160204
0.0,1.342600515580479,0.7878900277816526
0.0,3.2275350174477104,0.9706053733031516
0.0,1.475842900520434,0.8559060736936442
0.0,3.118196620011995,0.9891419148327387
0.0,-1.6745127955007713,0.1761249081238059
0.0,2.556731628710744,0.9537761227410272
0.0,-2.6176749399834383,0.0006844497896034973
0.0,2.030834588324759,0.8887544160119306
0.0,-0.47518150301673934,0.38309026067879354
0.0,-1.2457573845999017,0.2093274705716176
0.0,-1.1244057239504401,0.2524886343862415
0.0,-1.4076695718911978,0.2160011719678263
0.0,-1.6357888794906688,0.2355133279224667
0.0,-1.331096641871355,0.17425054563999262
0.0,-1.8661171996304187,0.15647291010508263
0.0,1.13592997202295,0.7875852599715712
0.0,1.805219064362723,0.8632973104432862
0.0,-2.8537792056528293,0.1647309171649517
0.0,0.3830260497325801,0.6210791248254608
0.0,0.41844549139803716,0.5969927356686348
0.0,-1.7989413113427897,0.1298317012467665
0.0,2.7490297309828056,0.8655617614697065
0.0,-0.38541042479304816,0.4223510672265892
0.0,-2.410255761692135,0.10154970073305018
0.0,-1.3420773248342313,0.2147342639842748
0.0,-1.2860501559028774,0.19895359632830775
0.0,-2.880054335842065,-0.06568868492972828
0.0,2.6411734123579182,0.955976007965686
0.0,1.1426962498630742,0.7144033036365153
0.0,2.118501375297465,0.838597812558221
0.0,2.24799193823699,0.9073436088122523
0.0,-3.3264614135430803,0.04739593197066269
0.0,0.8724438719837172,0.5699477860546958
0.0,-0.2094830484112924,0.451815580066273
0.0,-0.7223284638294429,0.3558443975886806
0.0,0.6606306150851299,0.6524195947258188
0.0,-1.0625841325442007,0.26220714455860594
0.0,-1.0688034490982365,0.28256167359340917
0.0,0.4554307520761978,0.7086546531809681
0.0,0.2935871008855118,0.5052480485857473
0.0,-1.7740718525961032,0.2128448497739574
0.0,0.3906404997755003,0.6119953990749813
0.0,-1.3861436254617563,0.1902793044324758
0.0,0.2483642377451131,0.6464044215974069
0.0,-2.0852512515337165,0.016964978149131518
0.0,1.6149983014400566,0.8396613120502503
0.0,2.4095780582041524,0.9114120634077352
0.0,1.439175648867925,0.8889685777909706
0.0,-3.4440151288641,0.008003425795688905
0.0,-0.21509722409383134,0.4716820041422811
0.0,4.260631321805048,0.9877062590014947
0.0,1.319983046042523,0.7631068991365264
0.0,-1.2238898911870255,0.19815451895187738
0.0,-0.6716361382985924,0.4244964826118442
0.0,0.24668252588546033,0.49806004362006884
0.0,-2.358241941894246,0.0378600000549892
0.0,4.9158467033484765,0.9719490228688173
0.0,6.8685956794564085,0.9530183660338811
